X,Y,OBJECTID,GLOBALID,TRCMID,ASSETID,TRCM_CAT,ASSETCODE,OWNER,LOCGEN,INSTYR,MAT,ASSETDESC,ASSETSTAT,LOCATION,MAINTBY,ADDDATE,MODDATE,SDATE,SOURCE,SACC
-63.625084565,44.799811774,1297,{9885536A-FEFB-4629-B40A-ED760700FCFA},TRCLM429,TRCLM429,VERTI,SPDTBL,HRM,ROW,2021,ASPH,,INS,INGRAM DR,HRM,2021/11/15 21:14:17+00,2021/11/15 21:14:52+00,2021/11/15 04:00:00+00,Traffic Management,
-63.6269382689999,44.6516998500001,1298,{DCD17D3C-3C0D-4C62-A35E-512564BCEF30},TRCLM955,TRCLM955,VERTI,SPDTBL,HRM,ROW,2022,ASPH,,INS,ABBOTT DR,HRM,2022/02/02 19:38:36+00,2022/09/29 21:28:57+00,2022/04/14 03:00:00+00,Traffic Management,
-63.489710853,44.6931251660001,1299,{A7328C5B-D462-450D-B8E9-4E28302171E3},TRCLM743,TRCLM743,VERTI,SPDTBL,HRM,ROW,2022,ASPH,,INS,AUBURN DR,HRM,2021/11/22 17:22:23+00,2022/10/26 21:39:48+00,2022/04/13 03:00:00+00,Traffic Management,
-63.70084095,44.7757567690001,1300,{7CFBA5D0-EFF6-41DF-B8E4-F9BA67F04E61},TRCLM290,TRCLM290,VERTI,SPDHMP,HRM,ROW,2022,ASPH,,INS,CONNOLLY RD,HRM,2021/10/27 14:38:33+00,2022/09/29 21:44:16+00,2022/04/14 03:00:00+00,Traffic Management,
-63.4959087939999,44.7049956060001,1303,{F5B73E01-16C5-4177-A121-21E7B4D91D28},TRCLM568,TRCLM568,VERTI,SPDHMP,HRM,ROW,2021,ASPH,,INS,SMALLWOOD AVE,HRM,2021/11/18 17:33:56+00,2021/11/18 17:34:30+00,2021/11/18 04:00:00+00,Traffic Management,
-63.6077880349999,44.8321203,1304,{8EE28F02-F5EC-4AA8-9DD8-F888933E46E7},TRCLM648,TRCLM648,VERTI,SPDTBL,HRM,ROW,2022,ASPH,,INS,HOWE AVE,HRM,2021/11/19 20:53:17+00,2022/09/29 21:22:37+00,2022/04/14 03:00:00+00,Traffic Management,
-63.794668389,44.745760476,1307,{DD382A04-C08D-4595-B696-CC52CB776D32},TRCLM60,TRCLM60,VERTI,SPDHMP,HRM,ROW,2018,ASPH,,INS,NORMAN BLVD,HRM,2021/10/07 15:57:03+00,2021/10/07 16:01:26+00,,Traffic Management,
-63.546796721,44.6763559600001,1308,{671B7D33-D7D8-42DB-8F93-D31256C3DC68},TRCLM849,TRCLM849,VERTI,SPDTBL,HRM,ROW,2021,ASPH,,INS,GLENWOOD AVE,HRM,2021/12/06 18:59:15+00,2021/12/06 18:59:55+00,2021/12/06 04:00:00+00,Traffic Management,
-63.75854699,44.7044995260001,1309,{2F190214-5384-4D1F-9BDC-A51C19C776CC},TRCLM638,TRCLM638,VERTI,SPDTBL,HRM,ROW,2021,ASPH,,INS,GEORGE SAMUEL DR,HRM,2021/11/19 19:45:47+00,2021/11/19 19:46:23+00,2021/11/19 04:00:00+00,Traffic Management,
-63.580422525,44.678646165,1310,{CBD52B79-090F-4B2F-962F-353F1B69CC1F},TRCLM1036,TRCLM1036,VERTI,SPDTBL,HRM,ROW,2022,ASPH,,INS,Slayter Street,HRM,2022/03/17 18:18:52+00,2022/11/30 22:21:59+00,,,
-63.873910758,44.7170676100001,1311,{C36669B7-D15B-4C3E-8219-E59A42236D83},TRCLM504,TRCLM504,VERTI,SPDTBL,HRM,ROW,2021,ASPH,,INS,HIGH TIMBER DR,HRM,2021/11/16 17:37:51+00,2021/11/16 17:38:22+00,2021/11/16 04:00:00+00,Traffic Management,
-63.663294401,44.7924562160001,1314,{7B2A2463-3513-4BA1-90A0-786CF5226F25},TRCLM855,TRCLM855,VERTI,SPDTBL,HRM,ROW,2021,ASPH,,INS,CAPILANO DR,HRM,2021/12/06 19:11:11+00,2021/12/06 19:11:51+00,2021/12/06 04:00:00+00,Traffic Management,
-63.5080664819999,44.668224072,1315,{938F9581-7893-42E5-928F-C1946DE008B6},TRCLM686,TRCLM686,VERTI,SPDTBL,HRM,ROW,2022,ASPH,,INS,PORTLAND HILLS DR,HRM,2021/11/19 22:04:25+00,2022/09/29 21:26:44+00,2022/04/14 03:00:00+00,Traffic Management,
-63.710901861,44.7925561500001,1317,{E2E03383-758A-4889-A144-3D7BD1CC90FF},TRCLM689,TRCLM689,VERTI,SPDTBL,HRM,ROW,2022,ASPH,,INS,RAFTING DR,HRM,2021/11/19 22:08:16+00,2022/09/29 21:21:58+00,2022/04/14 03:00:00+00,Traffic Management,
-63.5547632999999,44.6747454600001,1318,{F4C26291-CBDA-41BD-AE7E-DD56C28436A5},TRCLM177,TRCLM177,HORIZ,BMPOUT,HRM,ROW,2020,CONC,,INS,JOFFRE ST,HRM,2021/10/07 15:57:03+00,2021/10/07 15:57:03+00,,Traffic Management,
-63.668125007,44.66871145,1323,{5599D98C-8D6A-4813-85E3-2E6F593AF0F2},TRCLM1688,TRCLM1688,HORIZ,BMPOUT,HRM,ROW,,MIXED,,INS,LANGBRAE DR,HRM,2023/10/19 23:26:52+00,2023/10/19 23:26:52+00,2023/10/19 20:15:00+00,TRAFFIC,IN
-63.887499337,44.7243210880001,1324,{957AE481-5426-4DEA-9E98-9ED64730BAAB},TRCLM891,TRCLM891,VERTI,SPDTBL,HRM,ROW,2021,ASPH,,INS,OCEANSTONE DR,HRM,2021/12/15 18:17:58+00,2021/12/15 18:20:46+00,2021/12/15 04:00:00+00,Traffic Management,
-63.504195282,44.665084457,1325,{11D07449-7660-4983-820A-A3ED88BCCDE4},TRCLM199,TRCLM199,HORIZ,BMPOUT,HRM,ROW,2021,CONC,,INS,PORTLAND HILLS DR,HRM,2021/10/07 15:57:03+00,2021/10/07 15:57:03+00,,Traffic Management,
-63.661598345,44.7898404790001,1327,{AAD0DC52-BED8-4F70-BF02-861748A59560},TRCLM168,TRCLM168,VERTI,SPDTBL,HRM,ROW,2020,ASPH,,INS,ASHLEA DR,HRM,2021/10/07 15:57:03+00,2021/10/07 16:01:25+00,,Traffic Management,
-63.674620354,44.836328488,1328,{3493C425-B7DB-482E-9DBE-B3F1A60A316E},TRCLM70,TRCLM70,VERTI,SPDHMP,HRM,ROW,2018,ASPH,,INS,LAUREL RIDGE DR,HRM,2021/10/07 15:57:03+00,2021/10/07 16:01:25+00,,Traffic Management,
-63.592614093,44.640401877,1330,{7D51723B-8BCA-4E9B-93C4-BDA107503C05},TRCLM551,TRCLM551,VERTI,SPDHMP,HRM,ROW,2021,ASPH,,INS,WATT ST,HRM,2021/11/17 23:50:57+00,2021/11/17 23:51:31+00,2021/11/17 04:00:00+00,Traffic Management,
-63.740005367,44.725509473,1331,{77782BCE-1562-422F-8D10-A4409A434201},TRCLM217,TRCLM217,VERTI,SPDHMP,HRM,ROW,2020,ASPH,,INS,CRESTFIELD DR,HRM,2021/10/07 15:57:03+00,2021/10/07 16:01:26+00,,Traffic Management,
-63.5929053089999,44.645759458,1332,{A71BC1B0-D8BD-41AF-AA74-426F071C09AD},TRCLM91,TRCLM91,HORIZ,BMPOUT,HRM,ROW,2018,CONC,,INS,VERNON ST,HRM,2021/10/07 15:57:03+00,2021/10/07 15:57:03+00,,Traffic Management,
-63.497262384,44.6743101180001,1333,{5293FDE8-0FEB-40BE-8348-5CF0090CAEF0},TRCLM416,TRCLM416,VERTI,SPDTBL,HRM,ROW,2021,ASPH,,INS,POPLAR DR,HRM,2021/11/15 20:36:11+00,2021/11/15 20:36:44+00,2021/11/15 04:00:00+00,Traffic Management,
-63.603984445,44.652642304,1335,{E91A6294-5F50-4692-A695-38A1FCB59941},TRCLM324,TRCLM324,VERTI,SPDTBL,HRM,ROW,2023,ASPH,,INS,DUBLIN ST,HRM,2021/10/27 14:38:33+00,2023/10/13 17:20:29+00,,,
-63.5457332239999,44.6757475310001,1336,{9E40745F-F293-4CCF-A791-579BC25E331A},TRCLM850,TRCLM850,VERTI,SPDTBL,HRM,ROW,2021,ASPH,,INS,GLENWOOD AVE,HRM,2021/12/06 19:00:17+00,2021/12/06 19:01:04+00,2021/12/06 04:00:00+00,Traffic Management,
-63.591920309,44.6438124570001,1337,{FAD0BD41-1AE5-4B2A-B7A6-15890C551FCD},TRCLM96,TRCLM96,HORIZ,BMPOUT,HRM,ROW,2018,CONC,,INS,VERNON ST,HRM,2021/10/07 15:57:03+00,2021/10/07 15:57:03+00,,Traffic Management,
-63.72817837,44.7967174830001,1338,{D72C03DA-1A27-4B01-B174-016E555A3424},TRCLM144,TRCLM144,VERTI,SPDHMP,HRM,ROW,2019,ASPH,,INS,HAMILTON DR,HRM,2021/10/07 15:57:03+00,2021/10/07 16:01:26+00,,Traffic Management,
-63.509907316,44.6711152300001,1340,{FE438C22-351B-4FE1-AEA0-1D4BACE5EB88},TRCLM889,TRCLM889,VERTI,SPDTBL,HRM,ROW,2021,ASPH,,INS,COLLINS GRV,HRM,2021/12/15 18:12:17+00,2021/12/15 18:12:47+00,2021/12/15 04:00:00+00,Traffic Management,
-63.6010873119999,44.6435174580001,1341,{E738267A-3C77-4445-B2FC-5535B62AFA96},TRCLM20,TRCLM20,VERTI,SPDHMP,HRM,ROW,,ASPH,,INS,PEPPERELL ST,HRM,2021/10/07 15:57:03+00,2021/10/07 16:01:25+00,,Traffic Management,
-63.4870123539999,44.6775505530001,1343,{66CDF86E-C4C3-46D1-BF2E-6C297C390438},TRCLM714,TRCLM714,VERTI,RSDCRW,HRM,ROW,2022,ASPH,,INS,ARKLOW DR,HRM,2021/11/19 22:50:58+00,2022/11/10 21:41:36+00,2022/04/13 03:00:00+00,Traffic Management,
-63.611646568,44.667497331,1348,{CE83CB40-07B9-44DE-B957-E0A035156F43},TRCLM260,TRCLM260,VERTI,SPDHMP,HRM,ROW,2022,ASPH,,INS,NORMANDY DR,HRM,2021/10/27 14:38:33+00,2022/09/29 21:41:09+00,2022/04/14 03:00:00+00,Traffic Management,
-63.64219166,44.661375982,1350,{2650E2CB-5327-4379-A75F-181522F348DB},TRCLM272,TRCLM272,VERTI,SPDHMP,HRM,ROW,2022,ASPH,,INS,PLATEAU CRES,HRM,2021/10/27 14:38:33+00,2022/07/06 19:54:57+00,2022/04/14 03:00:00+00,Traffic Management,
-63.476521675,44.67352491,1352,{82B426DE-8537-4CF8-A310-94C2FAD04CD1},TRCLM832,TRCLM832,VERTI,SPDTBL,HRM,ROW,2021,ASPH,,INS,SMITH AVE,HRM,2021/11/23 18:02:04+00,2021/12/03 19:39:53+00,2021/11/23 04:00:00+00,Traffic Management,
-63.494971887,44.6886630230001,1353,{CCA4E859-0BB7-4886-9E51-A4D544234364},TRCLM630,TRCLM630,VERTI,SPDTBL,HRM,ROW,2021,ASPH,,INS,FLYING CLOUD DR,HRM,2021/11/19 19:26:44+00,2021/11/19 19:27:16+00,2021/11/19 04:00:00+00,Traffic Management,
-63.5054268069999,44.682294976,1354,{43D21971-C8FA-402F-A08E-F6703EEBB2A8},TRCLM387,TRCLM387,HORIZ,CTRMED,HRM,ROW,2021,CONC,,INS,STUART HARRIS DR,HRM,2021/11/15 18:22:40+00,2021/11/15 18:23:30+00,2021/11/15 04:00:00+00,Traffic Management,
-63.5509364609999,44.671631534,1357,{7A4ECC8A-BD62-437A-93F5-EF12BF98D2E4},TRCLM519,TRCLM519,VERTI,SPDTBL,HRM,ROW,2021,ASPH,,INS,JOFFRE ST,HRM,2021/11/16 21:10:13+00,2021/11/16 21:10:42+00,2021/11/16 04:00:00+00,Traffic Management,
-63.783220383,44.735771474,1359,{9898EFCF-47F4-4ECA-AEE2-D083BBD8C8E7},TRCLM64,TRCLM64,VERTI,SPDHMP,HRM,ROW,2018,ASPH,,INS,GLEN ARBOUR WAY,HRM,2021/10/07 15:57:03+00,2021/10/07 16:01:25+00,,Traffic Management,
-63.7950970049999,44.7381249380001,1360,{752B37D3-95BE-48C8-A5B0-799DDD4D09E4},TRCLM489,TRCLM489,VERTI,SPDTBL,HRM,ROW,2021,ASPH,,INS,MICMAC DR,HRM,2021/11/16 16:58:43+00,2021/11/16 16:59:21+00,2021/11/16 04:00:00+00,Traffic Management,
-63.506236281,44.665559457,1365,{C8F0F170-94C7-4DC9-A471-15DA5572C4FC},TRCLM203,TRCLM203,HORIZ,BMPOUT,HRM,ROW,2021,CONC,,INS,PORTLAND HILLS DR,HRM,2021/10/07 15:57:03+00,2021/10/07 15:57:03+00,,Traffic Management,
-63.559073874,44.6696376690001,1366,{DF76627A-915D-4AB5-AEB3-427A8E834B38},TRCLM570,TRCLM570,VERTI,SPDHMP,HRM,ROW,2021,ASPH,,INS,HAWTHORNE ST,HRM,2021/11/18 17:36:22+00,2021/11/18 17:36:56+00,2021/11/18 04:00:00+00,Traffic Management,
-63.6367561169999,44.652956428,1368,{DD905359-4D62-4241-886B-9606FE0164E9},TRCLM578,TRCLM578,VERTI,SPDHMP,HRM,ROW,2021,ASPH,,INS,ALEX ST,HRM,2021/11/18 17:51:55+00,2021/11/18 17:52:26+00,2021/11/18 04:00:00+00,Traffic Management,
-63.617713169,44.659242384,1369,{4E23B3BB-DB4B-418D-9151-2BDDE6FC73DB},TRCLM335,TRCLM335,VERTI,SPDTBL,HRM,ROW,2022,ASPH,,INS,CONNOLLY ST,HRM,2021/10/27 14:38:33+00,2022/09/29 20:48:54+00,2022/04/19 03:00:00+00,Traffic Management,
-63.6756719209999,44.803649487,1370,{67C6ADF9-8B51-4018-8CE3-6BDE8BA4B25E},TRCLM835,TRCLM835,VERTI,SPDTBL,HRM,ROW,2021,ASPH,,INS,JOAN DR,HRM,2021/12/01 17:30:22+00,2022/07/06 19:44:54+00,2021/12/01 04:00:00+00,Traffic Management,
-63.5800019989999,44.779128841,1371,{3C1D90A5-1B53-4C52-8E48-296392E9F60C},TRCLM308,TRCLM308,VERTI,SPDTBL,HRM,ROW,2022,ASPH,,INS,Beechcrest Drive,HRM,2021/10/27 14:38:33+00,2022/09/23 21:58:42+00,,,
-63.7121719529999,44.8054442860001,1373,{4CB8077E-12C7-4788-A6DE-CB2E686A8BA7},TRCLM1052,TRCLM1052,VERTI,SPDTBL,HRM,ROW,2022,ASPH,,INS,Wilson Lake Drive,HRM,2022/03/25 21:52:56+00,2022/12/14 22:59:47+00,,,
-63.675213264,44.8048646020001,1376,{F23282EF-68A9-4C1B-82D7-81E4B7465614},TRCLM841,TRCLM841,VERTI,SPDTBL,HRM,ROW,2021,ASPH,,INS,MONARCH DR,HRM,2021/12/01 17:37:41+00,2022/07/06 19:44:32+00,2021/12/01 04:00:00+00,Traffic Management,
-63.588108639,44.653165389,1377,{2F1CE737-6A1F-4FF0-999C-46918F117EB6},TRCLM1323,TRCLM1323,VERTI,SPDTBL,HRM,ROW,2022,ASPH,AT Bikeway Project,INS,MAYNARD ST,HRM,2022/08/09 20:51:32+00,2022/12/14 23:34:42+00,2022/08/09 03:00:00+00,Traffic Management,
-63.7233813679999,44.799289484,1380,{6FE82C79-55DD-4C64-8AEB-E9CFE6605B70},TRCLM142,TRCLM142,VERTI,SPDHMP,HRM,ROW,2019,ASPH,,INS,LIVELY RD,HRM,2021/10/07 15:57:03+00,2021/10/07 16:01:26+00,,Traffic Management,
-63.487348163,44.662109995,1382,{FC8EC52D-2AA2-4E8F-9079-2782743442E6},TRCLM617,TRCLM617,VERTI,SPDTBL,HRM,ROW,2021,ASPH,,INS,FIRESIDE DR,HRM,2021/11/18 22:59:23+00,2021/11/18 22:59:59+00,2021/11/18 04:00:00+00,Traffic Management,
-63.8267477379999,44.7221208380001,1385,{53DEE692-F91E-476A-B6A7-8092319E4238},TRCLM934,TRCLM934,VERTI,SPDTBL,HRM,ROW,2022,ASPH,,INS,SYLVANIA TERR,HRM,2021/12/16 23:31:06+00,2022/07/06 19:18:47+00,2021/12/16 04:00:00+00,Traffic Management,
-63.7177353669999,44.8143134850001,1387,{775F420E-463D-4346-B704-614CB453464D},TRCLM138,TRCLM138,VERTI,SPDHMP,HRM,ROW,2019,ASPH,,INS,ROSEMARY DR,HRM,2021/10/07 15:57:03+00,2021/10/07 16:01:26+00,,Traffic Management,
-63.535976964,44.6862116710001,1391,{4A4BF9D9-C717-433D-975E-CED3A7D3302F},TRCLM620,TRCLM620,VERTI,SPDTBL,HRM,ROW,2021,ASPH,,INS,HELENE AVE,HRM,2021/11/19 16:40:31+00,2021/11/19 16:41:01+00,2021/11/19 04:00:00+00,Traffic Management,
-63.63859877,44.807304269,1392,{7E29E5A5-6D99-46C6-B22A-E31730E99AA0},TRCLM927,TRCLM927,VERTI,SPDTBL,HRM,ROW,2022,ASPH,,INS,RICHARDSON DR,HRM,2021/12/16 23:21:29+00,2022/07/06 19:42:18+00,2021/12/16 04:00:00+00,Traffic Management,
-63.484225732,44.687831814,1393,{02FD10DE-FBB7-476C-B17E-BD1205ED1A80},TRCLM738,TRCLM738,HORIZ,BMPOUT,HRM,ROW,2022,CONC,,INS,AUBURN DR,HRM,2021/11/22 17:18:41+00,2022/10/26 21:38:34+00,2022/04/13 03:00:00+00,Traffic Management,
-63.733690435,44.780892324,1394,{2A6E95F1-5A9B-4E43-B0B4-C713DEDCBD33},TRCLM923,TRCLM923,VERTI,SPDTBL,HRM,ROW,2022,ASPH,,INS,MIDNIGHT RUN,HRM,2021/12/16 18:31:28+00,2022/07/06 19:17:22+00,2021/12/16 04:00:00+00,Traffic Management,
-63.602768136,44.8326541260001,1395,{D2D73601-587C-4851-8DDA-5459A87C3661},TRCLM425,TRCLM425,VERTI,SPDTBL,HRM,ROW,2021,ASPH,,INS,ROBERT ST,HRM,2021/11/15 21:01:04+00,2021/11/15 21:01:42+00,2021/11/15 04:00:00+00,Traffic Management,
-63.741386367,44.713516471,1396,{0A75A4F2-5D60-4F07-8634-E1D9A6B2279C},TRCLM154,TRCLM154,VERTI,SPDHMP,HRM,ROW,2019,ASPH,,INS,KINGSWOOD DR,HRM,2021/10/07 15:57:03+00,2021/10/07 16:01:25+00,,Traffic Management,
-63.568195988,44.670689591,1397,{E165B37B-6D8B-4592-9F4A-6C3BE0325825},TRCLM1419,TRCLM1419,HORIZ,BMPOUT,HRM,ROW,2021,CONC,,INS,PINE ST,HRM,2023/01/13 21:51:47+00,2023/01/13 21:51:47+00,,,
-63.682049917,44.7076229740001,1398,{97FC2576-B492-4E91-BB71-A43FE52D9829},TRCLM863,TRCLM863,VERTI,SPDTBL,HRM,ROW,2021,ASPH,,INS,OCEANVIEW DR,HRM,2021/12/06 21:57:36+00,2021/12/06 21:58:07+00,2021/12/06 04:00:00+00,Traffic Management,
-63.627911335,44.8047574810001,1400,{75A48F40-7096-4AA5-BADA-731E96FDC65E},TRCLM230,TRCLM230,VERTI,SPDTBL,HRM,ROW,2020,ASPH,,INS,CONCORD AVE,HRM,2021/10/07 15:57:03+00,2021/10/07 16:01:25+00,,Traffic Management,
-63.600316957,44.6501138620001,1401,{DF986C93-2108-4A96-A3BB-C9F2CEDFB444},TRCLM322,TRCLM322,VERTI,SPDTBL,HRM,ROW,2023,ASPH,,INS,DUBLIN ST,HRM,2021/10/27 14:38:33+00,2023/10/13 17:20:29+00,,,
-63.869741263,44.7184046190001,1403,{DBC53595-3BD5-42FA-9FA9-378A838EF11B},TRCLM503,TRCLM503,VERTI,SPDTBL,HRM,ROW,2021,ASPH,,INS,HIGH TIMBER DR,HRM,2021/11/16 17:36:44+00,2021/11/16 17:37:19+00,2021/11/16 04:00:00+00,Traffic Management,
-63.611639345,44.6679724750001,1404,{041BF433-DCEA-4BBC-B9B0-AC5834F2B916},TRCLM258,TRCLM258,VERTI,SPDHMP,HRM,ROW,2022,ASPH,,INS,HIGHLAND AVE,HRM,2021/10/27 14:38:33+00,2022/12/20 19:09:39+00,2022/04/14 03:00:00+00,Traffic Management,
-63.484130278,44.7031444620001,1405,{B40154D3-A2E7-48E3-8832-D79C72E84FA2},TRCLM121,TRCLM121,VERTI,SPDHMP,HRM,ROW,2019,ASPH,,INS,RILEY RD,HRM,2021/10/07 15:57:03+00,2021/10/07 16:01:26+00,,Traffic Management,
-63.680613716,44.6353176270001,1407,{E5C65439-0EDA-4ACA-9AD3-0214CBF20EA1},TRCLM761,TRCLM761,VERTI,SPDHMP,HRM,ROW,2022,ASPH,,INS,SHEPPRADS RUN,HRM,2021/11/22 17:42:47+00,2022/10/26 21:44:07+00,2022/06/03 03:00:00+00,Traffic Management,
-63.498196622,44.6835809090001,1408,{05E4DAAD-19BB-45E8-823A-4F77BD06335E},TRCLM819,TRCLM819,VERTI,SPDTBL,HRM,ROW,2021,ASPH,,INS,WILDWOOD BLVD,HRM,2021/11/23 17:29:53+00,2021/12/03 19:40:39+00,2021/11/23 04:00:00+00,Traffic Management,
-63.751380211,44.7197341940001,1409,{CCC17A66-9D58-4BF5-A17D-2E1F3738457F},TRCLM679,TRCLM679,VERTI,SPDTBL,HRM,ROW,2022,ASPH,,INS,ST GEORGE BLVD,HRM,2021/11/19 21:50:19+00,2022/10/26 21:30:27+00,2022/04/13 03:00:00+00,Traffic Management,
-63.4920591169999,44.6941785860001,1410,{06657992-BC05-477B-8A1B-578DF6FDA2E3},TRCLM421,TRCLM421,VERTI,SPDTBL,HRM,ROW,2021,ASPH,,INS,HILLSBORO DR,HRM,2021/11/15 20:46:36+00,2021/11/15 20:47:15+00,2021/11/15 04:00:00+00,Traffic Management,
-63.5262715599999,44.672835741,1411,{17FC64BD-48C6-4E8E-8004-ECDC1D32C5E7},TRCLM633,TRCLM633,VERTI,SPDTBL,HRM,ROW,2021,ASPH,,INS,CARVER ST,HRM,2021/11/19 19:34:38+00,2021/11/19 19:35:08+00,2021/11/19 04:00:00+00,Traffic Management,
-63.724748368,44.7931144820001,1412,{6682EA23-1452-4092-94B4-956519179DCB},TRCLM40,TRCLM40,VERTI,SPDHMP,HRM,ROW,2017,ASPH,,INS,BAMBRICK RD,HRM,2021/10/07 15:57:03+00,2021/10/07 16:01:26+00,,Traffic Management,
-63.4992552799999,44.6690564570001,1413,{AA870716-6A05-4DF7-87CD-F68C682586C1},TRCLM41,TRCLM41,VERTI,SPDHMP,HRM,ROW,2017,ASPH,,INS,HAMPTON GREEN,HRM,2021/10/07 15:57:03+00,2021/10/07 16:01:26+00,,Traffic Management,
-63.743070565,44.7192573500001,1416,{7AA232DB-4765-44AA-B286-C0A3C83ACCF5},TRCLM539,TRCLM539,VERTI,SPDHMP,HRM,ROW,2021,ASPH,,INS,VREGE CRT,HRM,2021/11/17 22:25:57+00,2021/11/17 22:26:33+00,2021/11/17 04:00:00+00,Traffic Management,
-63.67466114,44.671354234,1417,{FCE3BBD2-29D1-4F12-97FB-2437FD100448},TRCLM1069,TRCLM1069,VERTI,SPDTBL,HRM,ROW,2022,ASPH,For discussion - bus stop conflict.,INS,FARNHAM GATE RD,HRM,2022/03/28 17:19:18+00,2022/12/14 16:41:01+00,,,
-63.675689523,44.731587173,1418,{FFD7D42F-16BE-45B3-94F6-6F50BEEB7FEA},TRCLM902,TRCLM902,VERTI,SPDTBL,HRM,ROW,2021,ASPH,,INS,BASINVIEW DR,HRM,2021/12/15 18:39:24+00,2021/12/15 18:39:53+00,2021/12/15 04:00:00+00,Traffic Management,
-63.479655465,44.6764960560001,1419,{8116165B-F824-48BD-90C9-BC3257E8FD7E},TRCLM783,TRCLM783,VERTI,SPDTBL,HRM,ROW,2022,ASPH,,INS,JOHN STEWART DR,HRM,2021/11/22 18:01:02+00,2022/12/14 18:51:21+00,2022/06/03 03:00:00+00,Traffic Management,
-63.625615642,44.7955836080001,1420,{2B3234FE-ED4E-41EC-9CE2-04F8465BE146},TRCLM431,TRCLM431,VERTI,SPDTBL,HRM,ROW,2021,ASPH,,INS,INGRAM DR,HRM,2021/11/15 21:20:18+00,2021/11/15 21:20:51+00,2021/11/15 04:00:00+00,Traffic Management,
-63.5908163089999,44.640947457,1422,{C29F10BC-0C78-4AAD-AE89-E542171AC64C},TRCLM100,TRCLM100,HORIZ,BMPOUT,HRM,ROW,2018,CONC,,INS,VERNON ST,HRM,2021/10/07 15:57:03+00,2021/10/07 15:57:03+00,,Traffic Management,
-63.5774993329999,44.629971385,1424,{CBC3FA21-FA9C-4407-BB79-D4A5143D7172},TRCLM1032,TRCLM1032,HORIZ,BMPOUT,HRM,ROW,2022,CONC,,INS,TOWER RD,HRM,2022/03/10 17:52:43+00,2022/09/23 22:01:28+00,2022/06/03 03:00:00+00,Traffic Management,
-63.501752402,44.679837381,1425,{C361FC2E-9151-4094-83DB-8D69E51524CE},TRCLM413,TRCLM413,VERTI,SPDTBL,HRM,ROW,2021,ASPH,,INS,POPLAR DR,HRM,2021/11/15 20:32:39+00,2021/11/15 20:33:32+00,2021/11/15 04:00:00+00,Traffic Management,
-63.595730593,44.643142444,1426,{383660C4-5AFA-4180-B3E8-9F172FCD29A5},TRCLM544,TRCLM544,VERTI,SPDHMP,HRM,ROW,2021,ASPH,,INS,CHESTNUT ST,HRM,2021/11/17 22:54:05+00,2021/11/17 22:54:37+00,2021/11/17 04:00:00+00,Traffic Management,
-63.737793691,44.807549158,1427,{7DD4B2B6-1E19-4A35-9F1F-715D2910D1BD},TRCLM442,TRCLM442,VERTI,SPDTBL,HRM,ROW,2021,ASPH,,INS,FENERTY RD,HRM,2021/11/15 22:14:36+00,2021/11/15 22:15:15+00,2021/11/15 04:00:00+00,Traffic Management,
-63.6906115309999,44.777837198,1428,{7C6E35E9-2945-4F82-A04E-2386CAC03F63},TRCLM437,TRCLM437,VERTI,SPDTBL,HRM,ROW,2021,ASPH,,INS,OLD BEAVER BANK RD,HRM,2021/11/15 22:05:16+00,2021/11/15 22:05:53+00,2021/11/15 04:00:00+00,Traffic Management,
-63.482626938,44.673448862,1429,{A6194997-DA35-43C3-A8B8-6BB4E7798F29},TRCLM716,TRCLM716,VERTI,SPDTBL,HRM,ROW,2022,ASPH,,INS,ARKLOW DR,HRM,2021/11/19 22:53:03+00,2022/11/10 21:41:36+00,2022/04/13 03:00:00+00,Traffic Management,
-63.480781994,44.681204956,1430,{7D5D4F01-8B53-4C18-9EAC-995C31E2AEDC},TRCLM788,TRCLM788,VERTI,SPDTBL,HRM,ROW,2022,ASPH,,INS,COLE DR,HRM,2021/11/22 18:04:49+00,2022/12/14 18:52:01+00,2022/06/03 03:00:00+00,Traffic Management,
-63.5039185539999,44.6908654320001,1433,{195D820C-A15A-4EEC-9A8E-B21986AD2787},TRCLM330,TRCLM330,VERTI,SPDTBL,HRM,ROW,2022,ASPH,,INS,RIDGECREST DR,HRM,2021/10/27 14:38:33+00,2022/10/26 21:27:12+00,2022/04/13 03:00:00+00,Traffic Management,
-63.665653128,44.795911862,1438,{C3889C27-9622-41D2-8CEA-F3C39DA306DD},TRCLM309,TRCLM309,VERTI,SPDTBL,HRM,ROW,2022,ASPH,,INS,CAPILANO DR,HRM,2021/10/27 14:38:33+00,2022/09/23 21:59:20+00,2022/06/03 03:00:00+00,Traffic Management,
-63.7849783679999,44.747639011,1439,{18E91F76-5D03-4061-B7A9-A693E7009AE2},TRCLM484,TRCLM484,VERTI,SPDTBL,HRM,ROW,2021,ASPH,,INS,LONGBURN DR,HRM,2021/11/16 16:51:54+00,2021/11/16 16:52:25+00,2021/11/16 04:00:00+00,Traffic Management,
-63.792540859,44.740675068,1441,{1FF5B4FD-DBF6-42B9-8223-01F012E3470B},TRCLM490,TRCLM490,VERTI,SPDTBL,HRM,ROW,2021,ASPH,,INS,MICMAC DR,HRM,2021/11/16 17:00:21+00,2021/11/16 17:00:54+00,2021/11/16 04:00:00+00,Traffic Management,
